

1596083386.284265052  Node Startup
1596083388.952870865 ERROR [/tmp/binarydeb/ros-kinetic-joy-1.13.0/src/joy_node.cpp:289(main) [topics: /rosout, /diagnostics, /joy] Couldn't open joystick /dev/input/js0. Will retry every second.
1596083389.055326439 INFO [/tmp/binarydeb/ros-kinetic-teleop-twist-joy-0.1.3/src/teleop_twist_joy.cpp:102(TeleopTwistJoy::TeleopTwistJoy) [topics: /rosout, /cmd_vel] Teleop enable button 4.
1596083389.055412772 INFO [/tmp/binarydeb/ros-kinetic-teleop-twist-joy-0.1.3/src/teleop_twist_joy.cpp:104(TeleopTwistJoy::TeleopTwistJoy) [topics: /rosout, /cmd_vel] Turbo on button 6.
1596083389.055459624 INFO [/tmp/binarydeb/ros-kinetic-teleop-twist-joy-0.1.3/src/teleop_twist_joy.cpp:110(TeleopTwistJoy::TeleopTwistJoy) [topics: /rosout, /cmd_vel] Linear axis x on 1 at scale 0.300000.
1596083389.055506717 INFO [/tmp/binarydeb/ros-kinetic-teleop-twist-joy-0.1.3/src/teleop_twist_joy.cpp:112(TeleopTwistJoy::TeleopTwistJoy) [topics: /rosout, /cmd_vel] Turbo for linear axis x is scale 0.750000.
1596083389.055550106 INFO [/tmp/binarydeb/ros-kinetic-teleop-twist-joy-0.1.3/src/teleop_twist_joy.cpp:119(TeleopTwistJoy::TeleopTwistJoy) [topics: /rosout, /cmd_vel] Angular axis yaw on 0 at scale 1.000000.
1596083390.048595905 INFO [rosapi_node:195(<module>) [topics: /rosout] Rosapi started
1596083390.041551113 INFO [rosapi_node:195(<module>) [topics: /rosout] Rosapi started
1596083390.657830953 INFO [rosbridge_websocket:250(<module>) [topics: /rosbridge_wss/connected_clients, /rosout, /rosbridge_wss/client_count] Rosbridge WebSocket server started on port 9443
1596083390.656944036 INFO [rosbridge_websocket:250(<module>) [topics: /rosbridge_ws/connected_clients, /rosout, /rosbridge_ws/client_count] Rosbridge WebSocket server started on port 9090
1596083587.712780459 WARN [/tmp/binarydeb/ros-kinetic-robot-state-publisher-1.13.7/src/joint_state_listener.cpp:171(main) [topics: /rosout] The 'state_publisher' executable is deprecated. Please use 'robot_state_publisher' instead
1596083588.074668528 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083588.124470946 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:149(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Firmware version 35
1596083588.124533075 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:149(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Firmware version 35
1596083588.174453806 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:353(setHardwareVersion) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] setting hardware_version to 31
1596083588.224434944 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:363(setEstopPidThreshold) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] setting Estop PID threshold to 1500
1596083588.274399026 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:373(setEstopDetection) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] setting estop button detection to 1
1596083588.324594550 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:388(setMaxFwdSpeed) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] setting max motor forward speed to 80
1596083588.374396597 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:398(setMaxRevSpeed) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] setting max motor reverse speed to -80
1596083588.383909920 INFO [/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp:205(DiffDriveController::init) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Controller state will be published at 50Hz.
1596083588.391841226 INFO [/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp:212(DiffDriveController::init) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Wheel separation will be multiplied by 1.
1596083588.398849895 INFO [/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp:229(DiffDriveController::init) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Left wheel radius will be multiplied by 1.
1596083588.398908765 INFO [/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp:231(DiffDriveController::init) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Right wheel radius will be multiplied by 1.
1596083588.401505695 INFO [/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp:236(DiffDriveController::init) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Velocity rolling window size of 10.
1596083588.407937205 INFO [/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp:243(DiffDriveController::init) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Velocity commands will be considered old if they are older than 0.25s.
1596083588.410833001 INFO [/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp:247(DiffDriveController::init) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Allow mutiple cmd_vel publishers is enabled
1596083588.415798475 INFO [/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp:250(DiffDriveController::init) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Base frame_id set to base_link
1596083588.417528193 INFO [/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp:253(DiffDriveController::init) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Odometry frame_id set to odom
1596083588.421514475 INFO [/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp:256(DiffDriveController::init) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Publishing to tf is enabled
1596083588.424433031 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:408(setMaxPwm) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] setting max motor PWM to fa
1596083588.474452001 ERROR [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:426(setDeadzoneEnable) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] setting deadzone enable to 1
1596083588.484077378 INFO [/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp:304(DiffDriveController::init) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates] Odometry params : wheel separation 0.33, left wheel radius 0.1015, right wheel radius 0.1015
1596083588.491863241 INFO [/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp:318(DiffDriveController::init) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf] Adding left wheel with joint name: left_wheel_joint and right wheel with joint name: right_wheel_joint
1596083588.529103487 WARN [/opt/ros/kinetic/include/dynamic_reconfigure/server.h:103(Server<ConfigType>::updateConfig) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates] updateConfig() called on a dynamic_reconfigure::Server that provides its own mutex. This can lead to deadlocks if updateConfig() is called during an update. Providing a mutex to the constructor is highly recommended in this case. Please forward this message to the node author.
1596083588.539138821 INFO [/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp:700(DiffDriveController::reconfCallback) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates] Dynamic Reconfigure:
DynamicParams:
	Odometry parameters:
		left wheel radius: 1
		right wheel radius: 1
		wheel separation: 1
	Publication parameters:
		Publish executed velocity command: 0
		Publication rate: 50
		Publish frame odom on tf: 1
1596083588.552067041 INFO [spawner:184(main) [topics: /rosout] Loading controller: ubiquity_joint_publisher
1596083588.571175098 INFO [spawner:192(main) [topics: /rosout] Controller Spawner: Loaded controllers: ubiquity_velocity_controller, ubiquity_joint_publisher
1596083588.574405647 WARN [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:458(sendParams) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Setting P to 5000
1596083588.624386137 WARN [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:468(sendParams) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Setting I to 0
1596083588.674379089 WARN [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:479(sendParams) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Setting D to 0
1596083588.724389263 WARN [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:490(sendParams) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Setting V to 0
1596083588.774408845 WARN [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:501(sendParams) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Setting Denominator to 1000
1596083588.776589650 WARN [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_node.cc:190(main) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Starting motor control node now
1596083588.776638557 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:149(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware version 35
1596083588.776713667 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083588.776857573 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083588.776899943 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083588.777081366 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083588.777129699 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083588.777166439 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083588.777262197 WARN [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_node.cc:206(main) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Resetting controller due to time jump 0.000069 seconds
1596083588.778274059 INFO [spawner:201(main) [topics: /rosout] Started controllers: ubiquity_velocity_controller, ubiquity_joint_publisher
1596083588.777529712 WARN [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:513(sendParams) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Setting D window to 10
1596083588.874394453 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083589.024471587 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083589.174463185 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083589.274475459 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083589.474809190 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083589.624459588 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083589.774546111 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083589.874593237 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083590.024476836 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083590.174467526 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
1596083590.324466661 INFO [/tmp/binarydeb/ros-kinetic-ubiquity-motor-0.10.0/src/motor_hardware.cc:157(readInputs) [topics: /rosout, /diagnostics, /left_error, /right_error, /battery_state, /motor_power_active, /motor_node/parameter_descriptions, /motor_node/parameter_updates, /odom, /tf, /ubiquity_velocity_controller/parameter_descriptions, /ubiquity_velocity_controller/parameter_updates, /joint_states] Firmware date 0x20190815 (format 0xYYYYMMDD)
